sale_id,player,year,card_name,sport,grade,rarity,autograph,rookie_card,condition,sale_price,site,sale_date,baseline_psa9_value,value_note
RT-006587,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,87.25,eBay Sold,2026-06-14,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006560,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,90.47,eBay Sold,2026-06-23,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006566,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,92.38,eBay Sold,2026-06-24,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006572,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,103.56,Goldin,2026-07-01,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006589,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,99.93,eBay Sold,2026-07-01,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006624,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,93.75,eBay Sold,2026-07-01,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006596,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,85.12,eBay Sold,2026-07-03,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006608,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,92.96,130point,2026-07-04,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006557,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,91.66,eBay Sold,2026-07-05,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006602,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,90.12,eBay Sold,2026-07-06,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006611,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,89.67,Marketplace,2026-07-07,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006579,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,103.66,PWCC,2026-07-12,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006616,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,89.93,130point,2026-07-13,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006563,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,101.27,Card Ladder,2026-07-17,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006574,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,91.8,eBay Sold,2026-07-19,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006578,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,85.53,eBay Sold,2026-07-21,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006612,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,7,Rare,No,Yes,Graded 7,93.39,eBay Sold,2026-07-21,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006686,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,142.51,Marketplace,2026-02-06,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006688,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,120.9,eBay Sold,2026-02-08,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006666,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,134.72,eBay Sold,2026-02-09,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006652,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,138.24,eBay Sold,2026-02-11,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006647,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,134.95,eBay Sold,2026-02-12,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006648,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,142.4,Goldin,2026-02-13,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006650,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,137.38,eBay Sold,2026-02-15,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006655,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,148.2,eBay Sold,2026-02-16,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006638,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,137.36,eBay Sold,2026-02-17,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006669,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,152.74,Marketplace,2026-02-22,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006656,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,147.06,Marketplace,2026-02-25,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006635,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,130.43,Marketplace,2026-02-27,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006687,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,140.79,Marketplace,2026-02-28,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006630,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,146.94,eBay Sold,2026-03-05,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006690,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,147.85,130point,2026-03-05,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006693,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,138.45,Marketplace,2026-03-06,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006675,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,137.12,Marketplace,2026-03-07,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006636,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,161.28,Card Ladder,2026-03-08,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006653,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,119.98,Marketplace,2026-03-11,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006678,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,126.04,Card Ladder,2026-03-13,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006660,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,153.34,PWCC,2026-03-17,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006663,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,149.46,eBay Sold,2026-03-18,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006689,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,145.71,130point,2026-03-20,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006676,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,150.36,PWCC,2026-03-21,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006694,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,121.59,Marketplace,2026-03-22,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006629,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,164.92,PWCC,2026-03-23,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006696,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,143.09,eBay Sold,2026-03-25,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006654,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,126.35,Card Ladder,2026-03-26,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006692,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,140.5,Card Ladder,2026-03-27,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006667,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,137.17,eBay Sold,2026-04-01,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006659,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,141.63,130point,2026-04-04,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006671,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,138.15,130point,2026-04-04,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006673,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,151.64,eBay Sold,2026-04-04,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006640,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,152.65,130point,2026-04-12,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006684,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,139.46,PWCC,2026-04-14,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006645,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,167.63,PWCC,2026-04-15,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006658,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,156.17,PWCC,2026-04-15,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006665,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,166.71,130point,2026-04-20,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006625,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,156.3,Goldin,2026-04-25,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006672,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,145.14,eBay Sold,2026-05-06,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006632,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,126.03,130point,2026-05-08,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006643,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,158.29,eBay Sold,2026-05-08,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006668,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,137.62,Marketplace,2026-05-11,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006631,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,141.37,eBay Sold,2026-05-17,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006661,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,127.55,130point,2026-05-17,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006691,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,144.51,eBay Sold,2026-05-17,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006626,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,143.5,Marketplace,2026-05-18,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-006682,Shohei Ohtani,2018,Topps Chrome Rookie,Baseball,8,Rare,No,Yes,Graded 8,142.13,130point,2026-05-20,220,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
